id_cliente_enc,total_productos,productos_distintos,dias_activos,compras_por_semana,compras_entre_semana,compras_fin_de_semana,grupo_preferido,Cluster
88892d0010f46348f903ff99f382c4c1,24,24,1,168,24,0,13930,1
1c75ce8e9b8d94ecc0db2cd2089db76d,2,2,1,14,2,0,04200,1
cd12018272e380da6a18d9180672d12c,69,58,2,241.5,69,0,01026,2
eefbb9b293bc9a9f2f5c5e1a97507142,14,14,1,98,14,0,10240,1
11348091d48ce37329122f61f27b0f63,29,29,1,203,29,0,05100,1
7a050640114606286b0a1b079de83123,1,1,1,7,1,0,04020,1
e1d58650d40a750848dc8223358e8c00,26,26,1,182,26,0,05040,1
136c0149c4a9e7997e24c1881d581309,22,22,1,154,0,22,01012,1
74a481bb49fab15900e0656b2638f2cd,26,26,1,182,26,0,01026,1
ca97eb55e7e2e6741afb1e5f599a7adf,183,98,3,427,183,0,09090,3
afb3fe36601893284515bcbb3cd98b69,27,27,1,189,27,0,09130,1
9885cecafdb7e4c14f0e41f041a40579,29,29,1,203,29,0,08010,1
33b1c995610fa0ffd80ea6f259699d97,1,1,1,7,1,0,11040,1
6484ebf751f588d767d16a0ba68fa296,128,92,2,448,75,53,05040,3
50dc48b3a4ecfec54e0d75c007762d9b,28,28,1,196,28,0,08230,1
d71ddfd16affca305cb197e795b16566,157,88,4,274.75,157,0,01026,3
d8026fd4ec9d9ce3a020d44487fdb0b0,111,61,3,259,75,36,10153,3
b373ed57431dbfd3f6e6a405ebe5829e,47,47,1,329,47,0,08150,1
b1b87b47e5b075732868e43f8bf89f75,35,35,1,245,35,0,01012,1
3f5112ccfe2b6399f866e83a6463161c,78,63,3,182,41,37,05040,3
0b8999758073ce69fae84b1107309868,19,19,1,133,19,0,05030,1
e37d29277172a0100af4a5431f3562b0,376,122,3,877.3333333333334,376,0,05040,4
8c86b3d96aa70b00754aaf83e1958f71,81,81,1,567,81,0,05100,3
c8a7ef024a2f28fd97ee944b92a277fe,210,85,4,367.5,167,43,05040,4
d85ceefcf666f2b27e3e1e1252e5a1ac,92,73,2,322,33,59,01085,3
412bbde38056851428ebc95e7636d9c0,243,98,3,567,207,36,01013,4
2323e777e9a6269c3a8522b11ad2186b,181,83,6,211.16666666666669,172,9,14301,4
45053f73a93584fa8d96da68b6ee5667,235,102,6,274.1666666666667,205,30,10240,4
204d5893293495ed5d424573e8c97cf7,46,41,2,161,46,0,10200,1
49ce1a3d2675b9decb779d6a3a23e318,29,29,1,203,29,0,01012,1
fcace2187559fbc0a427fb5d851637a4,48,48,1,336,48,0,01012,1
d58818975c5b619b28e34f29496a4709,71,54,2,248.5,71,0,05040,2
1da075437f7cb61371f393d1045e8f10,136,102,1,952,136,0,05040,3
3f6294d8eb4be313509bfa3cbcaaa015,20,20,1,140,20,0,05040,1
fe112c7b293b8113d65887651178d921,36,23,3,84,36,0,05030,1
46264d56f0ab3afc7e5efc5a7be8ce7f,16,14,2,56,11,5,05030,1
324a22e87ad5ea70de09be3c0ae9caa9,22,22,1,154,22,0,05030,1
e6985816cc0e35c4250522386b88e4cc,9,4,2,31.5,9,0,11040,1
e35bb26db63bdc29e275246c3cd570b3,46,46,1,322,0,46,05100,1
7666da22717eefef98afbddcc21df218,11,11,1,77,11,0,13490,1
fad3a0288b09ca78644012ca4c528a2b,34,34,1,238,34,0,01027,1
febe1f1d30222fc12827880a8e291659,32,32,1,224,0,32,04020,1
aebf86efc2cffa5926c682f28aac2300,233,144,4,407.75,233,0,05040,4
88d63aac40ab8712d2206eb5427b6414,25,25,1,175,25,0,04130,1
18b93b778e63898c4c209151198f1a84,32,32,1,224,32,0,01027,1
f66478299fe401d6e2449b5f930580d3,8,8,1,56,0,8,03050,1
b409b6c37b26da80e5b49f67df188796,67,67,1,469,67,0,02751,2
44131d00e683772e4b0fed7eebfb026c,27,19,2,94.5,13,14,01027,1
6c52e3ee146aa697dc1f413b72e55887,184,134,1,1288,0,184,04060,4
59a0946b3e8e7b5a3c91e6864e98bba3,35,35,1,245,0,35,05040,1
31d5bdaddb2f2423014030acf98fe4e2,139,70,2,486.5,139,0,10080,3
3551759f17b5e21788003678f14acb37,64,64,1,448,64,0,01027,2
e81b048a3e5ad604f4a6d7aec64232e1,18,18,1,126,18,0,03070,1
bd09029234d5649a39b127949e70a5dd,66,49,2,231,54,12,05040,2
a796c2e6b8ed7b793c9584e814163f90,60,53,3,140,49,11,11040,2
8c6ab1762c4cd1e80bc05205bb42a09c,7,7,1,49,7,0,01012,1
d2a58d52e36b822688bdbeac274e771c,25,25,1,175,25,0,01201,1
7b81de5dff11aa1cfbb24c71cf77ac67,333,209,2,1165.5,333,0,01027,4
0ec1d606c6d5f6d228cbfae116c760ef,37,37,1,259,37,0,01026,1
a67d01cfd25d18a4784c410e3e488d63,353,198,6,411.83333333333337,335,18,05100,4
e79ede845e17c77a334b32cf5f7c0b65,52,45,2,182,52,0,03050,1
b85fc7c15de3d43471adbd7f31185042,77,53,2,269.5,41,36,05040,2
c4d80113c149f400f6bdaaa15f0fb95a,55,50,2,192.5,55,0,11100,1
2879b7320d027ef084396166a79a8685,62,55,2,217,28,34,01013,2
8cadb4fc951141033247f08ec5c86751,98,54,2,343,98,0,05040,3
c437fa23bb9408fbbfd113e2f143e7b5,36,29,1,252,36,0,01027,1
9fd7c5b8e4b804db71a92092d73ca6af,39,30,2,136.5,39,0,04201,1
b12c51777263ea78d13e6f0f6718caee,47,32,2,164.5,22,25,11080,1
150a272cdfcdd48d695170df635233a2,100,47,1,700,100,0,01026,3
0101b91e4ffe0d48edf5e7135c16af44,65,54,2,227.5,65,0,05100,2
131dac459b3ba9e6eaaf8f406f5e5333,35,33,2,122.5,35,0,01027,1
0ce93cc9a2242b9a8571b4733fc8ed9b,110,71,3,256.6666666666667,110,0,09351,3
aa1f237a590411e1c1ab1718d69ce052,103,72,2,360.5,103,0,05040,3
aa7862ea264c84649f5b78c120a2aaf8,175,80,2,612.5,175,0,11100,3
5268017c31efb88b831d950eedd87e4a,67,60,2,234.5,67,0,01013,2
956a8311f83f72e519041f1a04ea4284,138,84,2,483,138,0,08250,3
52d8afd18540e16f0021c45b43dad4a0,20,20,1,140,20,0,12570,1
3d358f6e65630614db6a0d8c9909b27f,254,129,3,592.6666666666667,254,0,05040,4
b67536ad9eeb64a6e6a1a55b362f367e,99,78,2,346.5,99,0,10200,3
4979b6dacc37a7aa92e2d21335d9e776,25,25,1,175,25,0,08032,1
aaca5af161c363633178bba751878fb5,235,101,5,329,212,23,05040,4
415015385d89434f31b9bd9a4100defd,22,22,1,154,22,0,01013,1
5c774198a246d77ee00611305fd59f01,25,25,1,175,25,0,08100,1
e63bb52c7423290ce909ecd3b51b4847,23,23,1,161,23,0,09130,1
337566e23851fbccafa4b188e005f55f,62,35,2,217,62,0,02690,1
52f674ba0029436b2f49b552917a2638,127,92,4,222.25,80,47,11080,3
ffe88fd9f1d1a1713ffb8715b5d9c693,25,20,2,87.5,25,0,10200,1
ebefc78ea67d26f8213864ced0efe065,29,29,1,203,0,29,05041,1
f345e5a9ae4cccef224aeeba9fcc1818,76,65,1,532,76,0,05040,2
8d9c889aaa07cd4aad105da927e479a0,140,73,3,326.6666666666667,91,49,10200,3
7dbd0d7a603cc98cee767d5a6aabc983,189,66,3,441,157,32,05040,3
4d3c42b9e5f9989d6c957e5a70a284c9,46,34,2,161,46,0,04130,1
2bd4ca8a638c3f117c48edec54f89205,82,58,4,143.5,82,0,05040,3
6942dd78b01d2eed9901213f0bb1270c,121,91,3,282.33333333333337,95,26,12650,3
c5cdac06741a10d22db5553408a80c74,17,17,1,119,17,0,09010,1
abfa5c7fe3f3e5aa74974087e99503a8,46,39,2,161,46,0,05030,1
69979e8853c5f78661d2ea24fcb05c4e,153,112,3,357,72,81,11100,3
6fc24d4606b83924d576b3d2da18428c,29,29,1,203,0,29,05030,1
55b8a5e8996f4b2268494db64845f6ee,83,73,2,290.5,83,0,02751,3
ac6ed3032f49727e28a7cc93bc250b52,31,31,1,217,31,0,05040,1
4c43c1836bbab078c83631e782aba520,12,12,1,84,0,12,03050,1
8e9afee2aba51d1f3161a9735d83f034,17,17,1,119,17,0,08010,1
ff353eb4e6f751b2783eb2f7b76d6fe0,254,115,3,592.6666666666667,254,0,01013,4
cb3e6fbcf377f4f4f51a2b512b6c6b4f,104,81,3,242.66666666666669,104,0,03090,3
d3bd367d8d9d86e160acc3ea33d74576,7,7,1,49,7,0,05030,1
2693b690f4ffcd12cb1d4f94606590b1,106,80,2,371,106,0,10200,3
4f80223c2d3b3cf31b3422220fc14636,8,8,1,56,0,8,02620,1
9834b4c8b3d67cc5218b230a5183e3ef,56,34,3,130.66666666666669,42,14,05100,1
3249a2276c873bcc13dcce4cbe536f00,100,52,3,233.33333333333334,65,35,08314,3
3bb2f287992c534662ef252e2c9c9541,22,22,1,154,22,0,05040,1
76a8166c073e472075dace1fd4b86562,81,64,1,567,81,0,05040,3
99338f3ec24a785e71f866c32e079d3d,52,26,3,121.33333333333334,36,16,09130,1
66f07bd7832ed357612277761404667b,47,40,2,164.5,47,0,01026,1
488e154528e6476c1a928f5ae9428f17,4,4,1,28,4,0,11040,1
3fee7e1d4d6827ece3fc172ddb8b340b,267,126,5,373.8,267,0,05040,4
c72f03eff9751bf94d0b38c26f47c294,85,64,3,198.33333333333334,85,0,11040,3
0b8bc5f3b04516f1698fb7ab4e267e6e,35,22,3,81.66666666666667,35,0,09190,1
f015c7da81c248eb78c447d5e0ece627,284,112,4,497,284,0,01026,4
b3358baef4c308afe5617da141808134,50,46,2,175,19,31,12410,1
fdf5067327e911ff34d9b6ebb794ab17,78,61,1,546,78,0,01012,2
d80711a257f85d3d1400572676b76601,125,80,3,291.6666666666667,94,31,10220,3
28b4f39a2e99f6830d999e7e587197dc,9,9,1,63,9,0,09111,1
4918a9ce7c3802b7437c842d0acb953a,71,49,2,248.5,71,0,05040,2
87bf36af81b5ea7414548bf572661724,4,2,1,28,4,0,11040,1
a7d9979dab2b73c3ec7e963fbb41f1f9,171,74,4,299.25,171,0,10028,3
17e93957a71f2dc16440906b171b9b5d,238,101,1,1666,238,0,01012,4
fb7b0bf0a5dbcfbcecf29885176b3146,123,82,3,287,123,0,10200,3
638b343eb0e7a4b3617eb93209ad4138,27,27,1,189,27,0,01012,1
b03b28254c5383af8d4563d8e0b16a60,58,52,1,406,0,58,05030,2
9febd0cc8e98ed24b475a470a5706e87,36,36,1,252,36,0,01026,1
6a3a59472c4546edccc3ca43226ac8b6,71,53,2,248.5,71,0,08230,2
f7cdaf036cbf5c3a61e55402054ac05d,145,94,4,253.75,145,0,08090,3
b9c8d94c8887c9a3c4b8cc304d190608,215,129,4,376.25,215,0,01026,4
4c387db109f2064822a678c468abb1a1,11,11,1,77,11,0,13930,1
448c8709b58f4c1dbb30e5afe6b7d211,31,31,1,217,31,0,05041,1
8766698df2c0359830e1f26022a5b1af,36,36,1,252,36,0,10200,1
e7ab4e7d3885a086db941c5ae2d0074b,33,33,1,231,0,33,01027,1
a0104858a4f7740cb1db8ed963031368,51,41,2,178.5,51,0,05030,1
708d252a1c2b39e17e2e8c808ccbbe42,65,65,1,455,65,0,03050,2
59340e9c16d39bae6c371c2a07ae9a13,24,24,1,168,24,0,12590,1
eb7001163f1d259e437d5e5409ab386f,241,92,4,421.75,110,131,05040,4
1a2df2117e9422f754ad8c72e440868d,35,35,1,245,35,0,05040,1
458dda4222b6e974f23d1804254b09b4,98,68,2,343,28,70,13953,3
6d12ca3a0e8b1678fc7409b6c466a4ad,40,21,4,70,24,16,03050,1
6c00c5b7d963f1d331261bb69fb89619,88,32,4,154,72,16,05030,2
e61a7e7680e4e9cfb3b1f3ae265415f3,63,42,2,220.5,63,0,10080,1
8fa1581e1c621d4d30f478d4445744a6,97,77,1,679,97,0,04020,3
17a91b98e10a2a69505b9b2166d04b73,56,43,1,392,56,0,11140,1
497d81a213266a7248bd612ed1ce7aaa,54,33,4,94.5,54,0,05030,2
f85baf99bbad96a3eb2d70e507ac8b9d,108,63,3,252,108,0,01027,3
4e7fb14e327ca391508ca858b32e6810,64,31,3,149.33333333333334,64,0,05040,1
bc2e38c5bcd94f019241b0f7628d7c40,28,28,1,196,28,0,01013,1
0af6269cee127ed0088da8bda2990de5,49,49,1,343,49,0,12710,1
447cf781c1b90282f40f4a89b4f9c58e,99,80,1,693,99,0,12501,3
983a8863dd331d9420c87ecd35117282,13,13,1,91,13,0,05040,1
8a59575bd7bb0ccc90d28d501db79213,70,53,2,245,70,0,11040,2
1d64f848ea23cb750f2e1e52d1cafa3d,50,50,1,350,50,0,09030,1
73ee3cdc9101a351ec0ed8d11da7aaec,153,85,4,267.75,153,0,09010,3
d986beacb5581c654c69b5892b5564f9,61,61,1,427,61,0,13830,2
1852ee0d14944f8296b91191ac23ca15,21,21,1,147,21,0,08150,1
3725e0f0834b04df653d154e0a4323c5,51,51,1,357,51,0,04032,1
761012cf0b3d2bfff16780fbae4b6a6c,20,19,2,70,20,0,05040,1
b860319adb25328b6b030aac70b72e1a,2,2,1,14,2,0,13930,1
edb7ba1396ba8ff53c1b87d67cac6aa7,37,37,1,259,37,0,01028,1
c59df98b9413bc21d4b6f20e7e59cebf,29,29,1,203,29,0,10153,1
87a527a6c8242a833f009fb9f2d308ca,153,80,4,267.75,125,28,10200,3
06e3f18760a5e8961e648789fa277cce,123,92,2,430.5,123,0,01085,3
c54969dc3dd3d12da9f211066c367bd4,197,131,3,459.6666666666667,197,0,05040,4
c2297cb88bcbbae156c5091b94471f1e,20,20,1,140,20,0,05030,1
f7024724c44fda8a41c4d95f5d6ebc5e,46,41,3,107.33333333333334,46,0,05040,1
fe8dde5189e093db024b60a47585fae3,24,24,1,168,0,24,09010,1
2db1a24fe152f2056f4ef50ecf33971f,511,170,5,715.4,108,403,01085,4
aeaff0e1e7764c737cf4d4d008a13a3c,30,17,2,105,23,7,05030,1
318b6ae4ab78f74059c90dc5fc397528,27,27,1,189,27,0,11100,1
5d003b111cef39c071943977513a4cc0,16,16,1,112,0,16,08313,1
b8474d04e811dfde0745691106144229,184,100,3,429.33333333333337,184,0,05040,3
9d7b5d9e27c38bf5e489fdf7abe7bc99,168,102,2,588,168,0,05030,3
d91b5b3613d2ce2c37b266c00e57be82,26,26,1,182,26,0,01026,1
46e8a88c29fe54159779829830bfc77a,198,127,3,462,129,69,09130,4
9352e2bc2dd0fee81326b6a1c073d76f,16,16,1,112,16,0,08312,1
19e864a5bc86ad6dca7e2a87b5d48bd0,37,35,2,129.5,37,0,03070,1
7d7d8f64e82b9544d85791520189b01e,47,35,3,109.66666666666667,47,0,05030,1
9fdf99a98086323e1aeeb33aab269a64,29,29,1,203,29,0,09131,1
869d50d1e5a806919360b81971c84915,56,39,3,130.66666666666669,56,0,10200,1
6001002cd618230a7057d356f87a0895,1,1,1,7,1,0,11040,1
244dae08ba76202c25a0cd62193ab25b,38,38,1,266,38,0,05030,1
41fdc5d0186f9190c954d5712e2394b8,87,34,4,152.25,87,0,05040,2
4b1ff1431ef3260d1d18a7a697c81aaa,132,99,2,462,132,0,09110,3
a154cd7df6fdf4b64f6d804253ba5930,102,69,4,178.5,102,0,05030,3
5be329689f2eddac2c717431708d1b47,234,114,4,409.5,179,55,05040,4
001f016e041f01d40fc8fea87466648e,21,16,1,147,0,21,11040,1
e8f7c3863f7fc16d46f6247ad4c80e13,52,46,2,182,52,0,05030,1
95ee855c28b046482df9128ddc5db4fe,139,82,3,324.33333333333337,139,0,05040,3
ad187c04b0efecd9821e7e3feba97f78,15,15,1,105,15,0,05030,1
b063f65b8b20ec93ed49a626cc3f9a26,204,135,5,285.59999999999997,163,41,05030,4
7289052cf7b37850249c1faac8452506,472,126,2,1652,472,0,04020,4
c28774fabef02ec88b29083e0db230dd,57,53,2,199.5,57,0,02690,1
07f482e00a4599db8968ccbc704d989e,17,17,1,119,17,0,01012,1
63460fe08fc6baccfcbf9a7b8f112840,491,260,4,859.25,430,61,10240,4
00348337ef9c4396c312d06f7cadfbd6,22,22,1,154,22,0,01012,1
8148f988606e4d54c9ce6173e48048de,200,72,6,233.33333333333334,178,22,05040,4
dac2cdd645730e1347c74d73e5a688e4,27,27,1,189,27,0,01026,1
e39085cd841b515b50c9a247b1a7283a,87,87,1,609,87,0,08010,3
559a00249816b63409db556bc33b592b,5,4,2,17.5,5,0,11040,1
a58720bdd3b811d8ad7be4c868992060,191,130,2,668.5,191,0,04060,4
6553b1d2305b1fd06a29c75c7eb092d0,77,52,3,179.66666666666669,77,0,10200,2
c8f0291abedf2c68168d1862dddeb463,100,49,3,233.33333333333334,53,47,12670,3
f52128660974abf7df8fb1bd012bdf29,60,60,2,210,42,18,10200,2
27c25bdc272f616efb94bfc00ea851ce,13,13,1,91,13,0,01026,1
571ea50a005526f4cad0f0a613954a37,72,72,2,252,72,0,08052,2
b29a7af455ecc9b95a8984d3d954226e,126,64,5,176.4,110,16,01013,3
f52d05c7c011643bf4d67e7a8d92b002,39,34,1,273,39,0,01012,1
29359cea12b43905ffecdef11e5b484e,19,18,2,66.5,19,0,05030,1
47d3bea8e765cbcaee2393e57b9d9e81,26,21,1,182,26,0,05030,1
14c02bfdd62729d8ab4dbb42a823964e,52,45,2,182,52,0,01012,1
b0f27b1c787134c6b7d791ac38cc402a,187,94,4,327.25,187,0,01012,3
8322ff7c2c14e3393979bc134ee71a18,12,7,3,28,12,0,05030,1
490c3ded534a94b503fcf6ccb4b0c4fb,31,31,1,217,31,0,06120,1
519ae923fce66c02bf4bd7d10bbfa5d2,42,37,2,147,21,21,08313,1
815003e70771ae492d79a10dd9d59a93,30,30,1,210,30,0,08452,1
eb6c4a17841c8abb28d56c1358c56a25,99,62,3,231,50,49,11040,3
34694abd0a1c42ab1337de82a3bf5daf,52,23,3,121.33333333333334,52,0,14302,1
b3c00160927756183d8fce92a8404266,18,18,1,126,18,0,09090,1
e4bc9724280ac42d715a86ce056cbc06,102,73,4,178.5,102,0,11040,3
83c9c1d749a522f83f9f3a44e8a231bc,189,132,1,1323,0,189,01085,4
37f40ac100c9dd477cf9628d57605338,18,18,1,126,0,18,10080,1
d91e1c553bdbf5c7e0a48fa1ce05bb6a,75,61,2,262.5,75,0,01013,2
e19f97a1c50b01021a213a4e58f540fd,439,131,5,614.6,414,25,05040,4
38a240880a068a5526c638df9b92e217,233,108,3,543.6666666666667,233,0,05040,4
b69a22fdb4d80f071d37f8f3489efa87,42,42,1,294,0,42,04080,1
95d815b728d35c872956f2ffc197d8fc,88,69,3,205.33333333333334,88,0,05100,3
0fe87e1b74d3aac2b2d287d7330477f1,290,161,6,338.33333333333337,258,32,11103,4
e9c0d78ece0829b1b288b31e7c531d24,83,52,3,193.66666666666669,67,16,01026,2
bd92b22cb36d39f2983b64dd40c4c424,88,74,3,205.33333333333334,64,24,01026,3
39781030c6a07fd220782e463e19d3ca,31,31,1,217,31,0,02751,1
eb3d2bc53c11d25f6f07b570aaf2111b,131,61,5,183.4,131,0,05030,3
b488147d1e7aa1f5b9ea3d93b08434ca,18,18,1,126,18,0,01013,1
0b380807de01bb020d3d50fbe3ff1d7e,30,30,1,210,0,30,01026,1
1495bf5de8717a9876c84488ce166281,174,97,3,406,174,0,05040,3
b7e6234a02acd7c5759e95df08ee95d2,39,31,2,136.5,39,0,08051,1
269e2637c067e41213852c68dc54a3f4,36,26,2,126,36,0,05040,1
793fd816e8f308a122ed41255a3077ff,52,52,1,364,52,0,01012,1
9806f9e3510952f63a4440e0cd02fcce,11,11,1,77,11,0,08150,1
7fe84f3c92fb65637a30efbf241261ef,24,24,1,168,24,0,04200,1
6a21ce35ade8e5d281f4b82626b7507b,109,74,2,381.5,76,33,05030,3
0c83a0355c0ef6a750eb1cd9e23e201f,104,79,2,364,64,40,04020,3
3f367c2e3586c54efd2d68a028794abf,299,78,4,523.25,299,0,01013,4
5449fae8d709b213d8c0e90a8976090b,80,68,2,280,80,0,01026,2
188b29ed12222c20609423ebff2830fc,131,67,2,458.5,131,0,03050,3
158f39b80f0f0a505fa0ae046d5d7e51,60,50,2,210,60,0,12610,1
069984726679800dba47cbbb0d60408a,23,23,1,161,23,0,08100,1
871ec03f6ce1058d821e40fd0c1599a0,5,4,2,17.5,4,1,05030,1
f18e670f2ca637467e86c5b0273e73f8,29,29,1,203,29,0,05040,1
6f8dcef769466bb731222d47fd4ffcfe,22,22,1,154,22,0,03070,1
072323f03974a341281e093e15e6e8b9,185,109,3,431.6666666666667,138,47,05040,4
e2ce54d1b8120d2706fd670b05ba2a28,21,20,1,147,21,0,10200,1
fed624a5acacacb453a2002b35f7d606,296,161,3,690.6666666666667,296,0,05040,4
4707e3ee262f787c8074583c887381f6,91,77,1,637,0,91,02650,3
8d86ef3ffaf9fadfb76eeb575fa261a2,72,70,2,252,72,0,05040,2
cba66d6d372d4de2884792ca3abb956e,7,7,1,49,7,0,04060,1
16aadcc4369e4a64c619ab5bf24589cd,35,35,1,245,35,0,01013,1
770c7499cb63df6257c0337ca01a86cc,17,17,1,119,17,0,03050,1
5d4fb54638bfe75336cebefe0f0a2e8e,23,23,1,161,23,0,02620,1
0a4194f17b4d779b950a1b5343f72118,2,1,2,7,2,0,11040,1
149477bc28d200b4b80254ef8af634e4,54,45,2,189,54,0,05040,1
e1dabaf11edca5ac904a0be8fad0e3f0,43,43,1,301,43,0,05040,1
2b6e1d609760b94f5e33e223c22d5163,167,81,3,389.6666666666667,167,0,05040,3
5fa844c4c85a49e97067d02b45e52b7c,26,26,1,182,26,0,05040,1
36f8c3c087f3d5d72428e152bcd5f6c1,445,168,5,623,445,0,04020,4
fec86a4b90245ca4893d7eb1b22fe250,20,20,1,140,20,0,05030,1
179f0a4d780e9a8b639042eb27c7c256,104,84,1,728,104,0,01026,3
9fabdc04605c332f3ff5ef0035bda0a4,24,24,1,168,24,0,09350,1
8d25bbf90b9ea62f6334b5eee2471265,118,76,3,275.33333333333337,57,61,03090,3
2ffa5084fd6d6ea9c55667a402feb51e,31,28,2,108.5,1,30,01012,1
f952f74da2ec0d6eef4e92a5f575a1b9,76,51,2,266,76,0,10240,2
087a1d94c6429313180e7f06636bd4e4,181,73,5,253.4,181,0,05040,3
3a3d03c7ac2782ed16cc7e2bb39e1bf1,28,28,1,196,28,0,10040,1
893a0d8ae4ef36ab206a0d0d4fffcd0c,99,39,4,173.25,59,40,01013,3
9ef152d415572ad33a3ebf8361e3b1cd,127,86,4,222.25,59,68,05040,3
4f82e30cee95f2d49d13531f4556f5a0,233,121,5,326.2,185,48,01026,4
d85b8536a4b188504860d4356efef482,29,29,1,203,0,29,01085,1
818d7d4bf689512e7d4568cfdbda6e37,23,13,3,53.66666666666667,19,4,11080,1
5c17b745a04baaf8f5ec99ff99804561,147,112,2,514.5,47,100,01026,3
ebea6bda6d7bec4780c3542d09b7a354,72,58,2,252,34,38,10200,2
e168b8c17bfff7040f157e7c5b5107f5,39,36,2,136.5,16,23,04020,1
cf6c2365970751b6ccdb467dcebd053f,62,53,2,217,62,0,09130,2
f757db780f9f82bcd75f146138bfbe09,122,106,2,427,50,72,03090,3
d56fda3d8a2abf7a16b901940d7bf4a5,531,131,3,1239,439,92,05040,4
73c4cd1840a8d61c18a60180d6f12846,13,6,3,30.333333333333336,13,0,11040,1
a19708642e45ce08c7e093bdf0b641c2,45,39,2,157.5,45,0,12500,1
98ade4af1433fb2357aae2a956ab1274,39,21,4,68.25,30,9,11100,1
f7b7607273752ea8fc866c85728bfcca,142,60,3,331.33333333333337,122,20,11140,3
f6e038b72620d1475f7605e0c55d62ba,134,55,2,469,134,0,05100,3
f2cf1ad3d1ceb70da9165ebf91ded8a9,94,72,2,329,94,0,08052,3
f0665e14f41b2579510ade889abca6fb,104,67,3,242.66666666666669,104,0,04032,3
c1615886172533e525a6c481f4f246d8,36,36,1,252,36,0,01012,1
36bfe2cd72e7a687d8fed27f039956a5,392,140,4,686,112,280,06100,4
acc7da6a888441618063bf866278a73c,19,19,1,133,0,19,13953,1
2ff7726b37521da7c3373fb8374ade7a,51,51,1,357,0,51,01012,1
c3fcb99d4002df86666a0b814750c866,23,23,1,161,23,0,01013,1
15eaba10e6eb7c00737f94e935ed9fc3,102,77,2,357,102,0,10200,3
0b1a887cf57ca6c522e2ad2ece267f56,103,80,2,360.5,20,83,05040,3
976d4833f959a80d53adc792826a3f48,84,61,2,294,84,0,05040,2
d507a6b3c8c11a71ed52540528b2a7d5,109,68,1,763,109,0,09110,3
736ab81e393c999aa5bd035951395512,47,47,1,329,0,47,09170,1
d7c07e8cd3963e1ed36ee0aac3fc0d2a,283,121,5,396.2,223,60,05040,4
4f0c2388ab9b35c4864d9fd0d7887a59,428,227,6,499.33333333333337,401,27,04020,4
8e5bf75830c3962d344c97db683c139e,31,28,2,108.5,31,0,08051,1
15a66c4fd6a7280d6bcaecdc7b666d52,152,111,2,532,152,0,05040,3
b26b58eb93e2108714b8e01857fe43a7,24,24,1,168,24,0,01012,1
42df07b951ae5017dbd5771b91572268,6,6,1,42,0,6,03050,1
af9e9b5479326158a6521cda3a78fd3a,40,31,2,140,40,0,05030,1
16fb9aab533ee13cd9db305bcc14a223,30,29,2,105,30,0,01027,1
eaaede19da18df7b02f6025a693bdfb2,245,137,3,571.6666666666667,137,108,01026,4
c84d4ba185a1470b062bd1187c3355a6,85,60,3,198.33333333333334,71,14,05040,3
48303250fb839e4b451093f8bab216fc,53,46,3,123.66666666666667,53,0,05100,2
6060955574f7ffbf65c93984304d79cf,106,71,4,185.5,87,19,05041,3
541bfe2adfa42a28d6dc75eb14420c64,21,16,1,147,21,0,05041,1
df4802f32973d94f1ae830cd40172ebe,29,29,1,203,29,0,08100,1
5f2c89d91969dbe9c6f8329356f5497f,509,147,2,1781.5,334,175,10200,4
6993b6f761f514ecb851c1afd435270b,44,44,1,308,44,0,13830,1
9f87a6e4375d29f975f0abc60f1191b7,109,94,2,381.5,109,0,01026,3
a593b2b1d8d4eb9cf19fc524bbcf6a5c,117,84,4,204.75,117,0,05030,3
ef60730a89d83ddef4f006de0ef627c9,29,29,1,203,29,0,11100,1
83bfa06681252f0caa1fe10fb628e2f4,156,102,3,364,67,89,14301,3
5b1fe04e910b5756c8d608852e939a77,26,26,1,182,0,26,02751,1
722c42da4698c48167dece9e686f81be,1,1,1,7,1,0,11080,1
ce27a73862b3813a5d4aa539ebf9beaa,38,38,1,266,38,0,04201,1
0719adc6d2028e2072154210b8163cd2,61,40,2,213.5,61,0,11040,1
b05534eed923dfb1a95808852e2c1387,36,36,1,252,0,36,05040,1
1aa6cf4d0f5dc5fee6bef6b295b28f6d,37,37,1,259,37,0,08100,1
9d6a7a805a26cbbdbce865e8c79bf426,13,13,1,91,13,0,10200,1
1967768fbb0c11f20bf63e4b06fdb6ff,22,22,1,154,22,0,04020,1
aa802e25c6833e819ad32588f1d77096,26,26,1,182,0,26,05040,1
9c3e0a5da1cf456b1095741b308893d6,18,16,2,63,18,0,05030,1
dc4a83b889f5c5691287925696acf20a,110,58,3,256.6666666666667,94,16,05030,3
1aef58e34e2e622903c035bdcccf3f66,78,63,1,546,78,0,11040,2
55aa69cf6da5fde86407e3f29c1c8fe5,4,4,1,28,4,0,04012,1
917b06c7028df72252f0f24bfd74cd7a,83,61,1,581,83,0,08010,3
1dfde9761e619443a48a65cc011ff582,237,97,4,414.75,237,0,04032,4
3b9fb188e48b8708e431931acf22b0ae,23,23,1,161,23,0,01027,1
5ed6c6e9ebce520ce7af5619d5e3e163,58,57,2,203,58,0,05040,2
c5a568de98e7a737dd91dc38e4f010cc,104,47,3,242.66666666666669,104,0,05040,3
ad55f1c1af33d7a14f552c73aad8f001,84,75,1,588,84,0,03050,3
37721450c36797eb6981c1f713238830,180,69,3,420,112,68,02620,3
